40115	前排三个 目标	60023	3	6	0	0	2	0	1	2	0	82	0	24	0	10001	100	0	0	0	0
40114	单体攻击	60022	3	6	0	0	2	0	0	2	0	132	0	23	0	10001	100	0	0	0	0
40113	前排	60021	3	6	0	0	2	0	1	2	0	82	0	22	0	10001	100	0	0	0	0
40112	单体	60020	3	6	1	0	2	0	0	2	0	132	0	21	0	10001	100	0	0	0	0
40111	前排	60019	3	6	0	0	2	0	1	2	0	82	0	20	0	10001	100	0	0	0	0
40110	随机两个个目标	60018	3	6	1	0	2	0	4	2	0	96	0	19	0	10001	100	0	0	0	0
200003	全体攻击（木）	40006	1	1	1	1	2	0	3	2	0	125	0	53	0	0	0	0	0	0	0
80407	外功抗性	50000	7	10	2	1	2	18	8	1	0	0	14	0	0	0	0	0	0	0	0
40322	随机攻击三个目标	60049	5	6	2	0	2	0	7	2	0	82	0	0	1000	10068	100	0	0	0	0
40323	全体加血+护盾	60050	5	6	0	0	2	1	3	1	0	77	0	0	1000	10056	100	0	0	0	0
100001	无攻击	30025	1	6	3	0	1	2	3	1	0	100	0	0	0	30000	0	0	0	0	0
100000	全体增加护盾	30024	1	6	3	0	1	2	3	1	0	100	0	0	1000	30000	100	0	0	0	0
60047	单体+几率眩晕	50047	1	1	1	1	2	0	0	2	0	105	0	108	300	10000	100	0	0	0	0
60046	全体加血+BUFF	50046	1	1	0	1	2	1	3	1	0	60	0	107	1000	10058	100	0	0	0	0
60045	单体攻击	50045	1	1	0	1	2	0	0	2	0	120	0	92	0	10001	100	0	0	0	0
60044	单体攻击+概率眩晕	50044	1	1	1	1	2	0	0	2	0	108	0	91	350	10000	100	0	0	0	0
30028	单体攻击	40028	1	1	1	1	1	0	0	2	0	100	0	0	0	10001	100	0	0	0	0
30029	单体攻击	40029	1	1	0	1	1	0	0	2	0	100	0	0	0	10001	100	0	0	0	0
60041	竖排攻击+概率眩晕	50041	1	1	1	1	2	0	2	2	0	85	0	88	450	10000	100	0	0	0	0
60040	竖排	50040	1	1	0	1	2	0	2	2	0	95	0	87	0	10001	100	0	0	0	0
30024	单体攻击	40024	1	1	0	1	1	0	0	2	0	100	0	0	0	10001	100	0	0	0	0
30025	单体攻击	40025	1	1	0	1	1	0	0	2	0	100	0	0	0	10001	100	0	0	0	0
30026	单体攻击+概率控制	40026	1	1	1	1	1	0	0	2	0	100	0	0	100	10000	100	0	0	0	0
30027	随机攻击三个目标	40027	1	1	1	1	1	0	7	2	0	70	0	0	0	10001	100	0	0	0	0
30020	单体攻击	40020	1	1	1	1	1	0	0	2	0	100	0	0	0	10001	100	0	0	0	0
30021	单体攻击	40021	1	1	0	1	1	0	0	2	0	100	0	0	0	10001	100	0	0	0	0
30022	单体攻击+概率控制	40022	1	1	1	1	1	0	0	2	0	100	0	0	300	10000	100	0	0	0	0
30023	单体攻击	40023	1	1	0	1	1	0	0	2	0	100	0	0	0	10001	100	0	0	0	0
40328	单体+几率眩晕	60047	6	6	1	0	2	0	0	2	0	135	0	0	300	10000	100	0	0	0	0
40329	攻击前排	60048	6	6	0	0	2	0	1	2	0	90	0	0	0	10000	100	0	0	0	0
80415	外功抗性	50000	5	10	2	1	2	18	8	1	0	0	15	0	0	0	0	0	0	0	0
40247	竖排	60017	6	6	0	0	2	0	2	2	0	118	0	18	0	10001	100	0	0	0	0
40246	全体治疗+持续治疗Buff	60016	6	6	0	0	2	1	3	1	0	60	0	17	1000	10019	100	0	0	0	0
40245	攻击后排	60015	6	6	0	0	2	0	5	2	0	93	0	16	0	10001	100	0	0	0	0
40244	攻击后排	60014	6	6	0	0	2	0	5	2	0	93	0	15	0	10001	100	0	0	0	0
40243	单体攻击	60013	6	6	0	0	2	0	0	2	0	150	0	14	0	10001	100	0	0	0	0
40242	单体攻击	60012	6	6	0	0	2	0	0	2	0	150	0	13	0	10001	100	0	0	0	0
40241	单体攻击，给对方一个持续掉血的buff，给自己加一个吸血的buff	60011	6	6	1	0	2	0	0	2	0	120	0	12	1000	10043	100	10013	100	0	0
40240	竖排控制	60010	6	6	0	0	2	0	2	2	0	106	0	11	800	10000	100	0	0	0	0
40249	前排	60019	6	6	0	0	2	0	1	2	0	93	0	20	0	10001	100	0	0	0	0
40248	随机两个个目标	60018	6	6	1	0	2	0	4	2	0	105	0	19	0	10001	100	0	0	0	0
50000	单体加血	40000	1	1	0	0	1	1	6	1	0	90	0	0	0	10001	100	0	0	0	0
50001	单体攻击	40001	1	1	0	0	1	0	0	2	0	100	0	0	0	10001	100	0	0	0	0
50002	单体攻击	40002	1	1	0	0	1	0	0	2	0	100	0	0	0	10001	100	0	0	0	0
50003	单体攻击	40003	1	1	0	0	1	0	0	2	0	100	0	0	0	10001	100	0	0	0	0
50004	单体攻击	40004	1	1	1	0	1	0	0	2	0	100	0	0	0	10001	100	0	0	0	0
40191	随机攻击两个目标+几率眩晕	60007	5	6	1	0	2	0	4	2	0	94	0	8	400	10000	100	0	0	0	0
50006	单体攻击	40006	1	1	1	0	1	0	0	2	0	100	0	0	0	10001	100	0	0	0	0
50007	单体攻击	40007	1	1	0	0	1	0	0	2	0	100	0	0	0	10001	100	0	0	0	0
50008	单体攻击	40008	1	1	0	0	1	0	0	2	0	100	0	0	0	10001	100	0	0	0	0
50009	单体攻击	40009	1	1	0	0	1	0	0	2	0	100	0	0	0	10001	100	0	0	0	0
40190	竖排DOT	60006	5	6	1	0	2	0	2	2	0	91	0	7	1000	10036	100	0	0	0	0
80418	外功抗性	50000	8	10	2	1	2	18	8	1	0	0	24	0	0	0	0	0	0	0	0
80029	攻击	50000	9	10	2	1	2	10	8	1	0	0	3600	0	0	0	0	0	0	0	0
80028	攻击	50000	8	10	2	1	2	10	8	1	0	0	3200	0	0	0	0	0	0	0	0
80406	外功抗性	50000	6	10	2	1	2	18	8	1	0	0	12	0	0	0	0	0	0	0	0
80023	攻击	50000	3	10	2	1	2	10	8	1	0	0	1200	0	0	0	0	0	0	0	0
80022	攻击	50000	2	10	2	1	2	10	8	1	0	0	800	0	0	0	0	0	0	0	0
80021	攻击	50000	1	10	2	1	2	10	8	1	0	0	400	0	0	0	0	0	0	0	0
80020	攻击	50000	10	10	2	1	2	10	8	1	0	0	3000	0	0	0	0	0	0	0	0
80027	攻击	50000	7	10	2	1	2	10	8	1	0	0	2800	0	0	0	0	0	0	0	0
80026	攻击	50000	6	10	2	1	2	10	8	1	0	0	2400	0	0	0	0	0	0	0	0
80025	攻击	50000	5	10	2	1	2	10	8	1	0	0	2000	0	0	0	0	0	0	0	0
80024	攻击	50000	4	10	2	1	2	10	8	1	0	0	1600	0	0	0	0	0	0	0	0
80412	外功抗性	50000	2	10	2	1	2	18	8	1	0	0	6	0	0	0	0	0	0	0	0
80005	攻击	50000	5	10	2	1	2	10	8	1	0	0	1000	0	0	0	0	0	0	0	0
40050	单体攻击+概率眩晕	60004	2	6	1	0	2	0	0	2	0	113	0	5	520	10001	100	0	0	0	0
80004	攻击	50000	4	10	2	1	2	10	8	1	0	0	800	0	0	0	0	0	0	0	0
40051	单体眩晕	60005	2	6	1	0	2	0	0	2	0	113	0	6	670	10000	100	0	0	0	0
80007	攻击	50000	7	10	2	1	2	10	8	1	0	0	1400	0	0	0	0	0	0	0	0
80413	外功抗性	50000	3	10	2	1	2	18	8	1	0	0	9	0	0	0	0	0	0	0	0
80006	攻击	50000	6	10	2	1	2	10	8	1	0	0	1200	0	0	0	0	0	0	0	0
80001	攻击	50000	1	10	2	1	2	10	8	1	0	0	200	0	0	0	0	0	0	0	0
80417	外功抗性	50000	7	10	2	1	2	18	8	1	0	0	21	0	0	0	0	0	0	0	0
80328	生命上限	50000	8	10	2	1	2	13	8	1	0	0	6400	0	0	0	0	0	0	0	0
80003	攻击	50000	3	10	2	1	2	10	8	1	0	0	600	0	0	0	0	0	0	0	0
80324	生命上限	50000	4	10	2	1	2	13	8	1	0	0	3200	0	0	0	0	0	0	0	0
80325	生命上限	50000	5	10	2	1	2	13	8	1	0	0	4000	0	0	0	0	0	0	0	0
80326	生命上限	50000	6	10	2	1	2	13	8	1	0	0	4800	0	0	0	0	0	0	0	0
80002	攻击	50000	2	10	2	1	2	10	8	1	0	0	400	0	0	0	0	0	0	0	0
80320	生命上限	50000	10	10	2	1	2	13	8	1	0	0	6000	0	0	0	0	0	0	0	0
80321	生命上限	50000	1	10	2	1	2	13	8	1	0	0	800	0	0	0	0	0	0	0	0
80322	生命上限	50000	2	10	2	1	2	13	8	1	0	0	1600	0	0	0	0	0	0	0	0
80323	生命上限	50000	3	10	2	1	2	13	8	1	0	0	2400	0	0	0	0	0	0	0	0
60043	单体攻击	50043	1	1	0	1	2	0	0	2	0	120	0	90	0	10001	100	0	0	0	0
80411	外功抗性	50000	1	10	2	1	2	18	8	1	0	0	3	0	0	0	0	0	0	0	0
60042	单体攻击+控制	50042	1	1	0	1	2	0	0	2	0	108	0	89	500	10000	100	0	0	0	0
20058	全体持续掉血	30008	1	6	3	0	1	0	3	2	0	90	0	0	1000	10020	100	0	0	0	0
20059	全体攻击	30003	1	6	3	0	1	0	3	2	0	0	9550	0	0	10001	100	0	0	0	0
20054	全体攻击	30004	1	6	3	0	1	0	3	2	0	145	0	0	0	10001	100	0	0	0	0
20055	全体攻击	30005	1	6	3	0	1	0	3	2	0	140	0	0	0	10001	100	0	0	0	0
20056	全体攻击	30006	1	6	3	0	1	0	3	2	0	125	0	0	0	10001	100	0	0	0	0
20057	全体攻击	30007	1	6	3	0	1	0	3	2	0	125	0	0	0	10001	100	0	0	0	0
20050	全体攻击	30000	1	6	3	0	1	0	3	2	0	125	0	0	0	0	0	0	0	0	0
20051	控制后排3个目标1回合	30001	1	6	3	0	1	0	5	2	0	105	0	0	1000	10000	100	0	0	0	0
20052	全体攻击	30002	1	6	3	0	1	0	3	2	0	125	0	0	0	10001	100	0	0	0	0
20053	全体攻击	30003	1	6	3	0	1	0	3	2	0	135	0	0	0	10001	100	0	0	0	0
40144	竖排DOT	60006	4	6	1	0	2	0	2	2	0	87	0	7	1000	10035	100	0	0	0	0
40145	随机攻击两个目标+几率眩晕	60007	4	6	1	0	2	0	4	2	0	91	0	8	400	10000	100	0	0	0	0
40146	单体	60008	4	6	0	0	2	0	0	2	0	138	0	9	0	10001	100	0	0	0	0
40147	单体	60009	4	6	1	0	2	0	0	2	0	138	0	10	0	10001	100	0	0	0	0
40140	前排	60002	4	6	0	0	2	0	1	2	0	86	0	3	0	10001	100	0	0	0	0
40141	单体攻击	60003	4	6	0	0	2	0	0	2	0	138	0	4	0	10001	100	0	0	0	0
40142	单体攻击+概率眩晕	60004	4	6	1	0	2	0	0	2	0	124	0	5	560	10001	100	0	0	0	0
40028	前排+眩晕	60028	1	6	0	0	2	0	1	2	0	70	0	29	350	10000	100	0	0	0	0
40027	攻击后排	60027	1	6	0	0	2	0	5	2	0	75	0	28	0	10001	100	0	0	0	0
40026	随机两个目标	60026	1	6	0	0	2	0	4	2	0	90	0	27	0	10001	100	0	0	0	0
40025	攻击后排	60025	1	6	0	0	2	0	5	2	0	75	0	26	0	10001	100	0	0	0	0
40024	闪避伤害+反伤	60024	1	6	1	0	2	2	8	1	0	0	0	25	1000	10044	100	0	0	0	0
40148	竖排控制	60010	4	6	0	0	2	0	2	2	0	97	0	11	760	10000	100	0	0	0	0
40149	单体攻击，给对方一个持续掉血的buff，给自己加一个吸血的buff	60011	4	6	1	0	2	0	0	2	0	110	0	12	1000	10041	100	10011	100	0	0
40021	前排	60021	1	6	0	0	2	0	1	2	0	75	0	22	0	10001	100	0	0	0	0
40020	单体	60020	1	6	1	0	2	0	0	2	0	120	0	21	0	10001	100	0	0	0	0
80104	外功防御	50000	4	10	2	1	2	11	8	1	0	0	1600	0	0	0	0	0	0	0	0
40218	单体攻击	60034	5	6	0	0	2	0	0	2	0	144	0	35	0	10001	100	0	0	0	0
40219	后排控制	60035	5	6	0	0	2	0	5	2	0	80	0	36	700	10000	100	0	0	0	0
80105	外功防御	50000	5	10	2	1	2	11	8	1	0	0	2000	0	0	0	0	0	0	0	0
40214	单体攻击，给自己加一个吸血的buff	60030	5	6	0	0	2	0	0	2	0	115	0	31	1000	10002	100	0	0	0	0
40215	后排三个目标	60031	5	6	1	0	2	0	5	2	0	90	0	32	0	10001	100	0	0	0	0
40216	单体攻击	60032	5	6	0	0	2	0	0	2	0	150	0	33	0	10001	100	0	0	0	0
40217	前排	60033	5	6	0	0	2	0	1	2	0	90	0	34	0	10001	100	0	0	0	0
40210	随机两个目标	60026	5	6	0	0	2	0	4	2	0	102	0	27	0	10001	100	0	0	0	0
40211	攻击后排	60027	5	6	0	0	2	0	5	2	0	90	0	28	0	10001	100	0	0	0	0
40212	前排+眩晕	60028	5	6	0	0	2	0	1	2	0	84	0	29	450	10000	100	0	0	0	0
40213	竖排攻击+概率眩晕	60029	5	6	1	0	2	0	2	2	0	102	0	30	680	10000	100	0	0	0	0
60049	随机攻击三个目标	50049	1	1	2	1	2	0	7	2	0	70	0	110	1000	10064	100	0	0	0	0
80419	外功抗性	50000	9	10	2	1	2	18	8	1	0	0	27	0	0	0	0	0	0	0	0
60048	攻击前排	50048	1	1	0	1	2	0	1	2	0	75	0	109	0	10000	100	0	0	0	0
80218	内功防御	50000	8	10	2	1	2	12	8	1	0	0	4800	0	0	0	0	0	0	0	0
80219	内功防御	50000	9	10	2	1	2	12	8	1	0	0	5400	0	0	0	0	0	0	0	0
80210	内功防御	50000	10	10	2	1	2	12	8	1	0	0	4000	0	0	0	0	0	0	0	0
80211	内功防御	50000	1	10	2	1	2	12	8	1	0	0	600	0	0	0	0	0	0	0	0
80212	内功防御	50000	2	10	2	1	2	12	8	1	0	0	1200	0	0	0	0	0	0	0	0
80213	内功防御	50000	3	10	2	1	2	12	8	1	0	0	1800	0	0	0	0	0	0	0	0
80214	内功防御	50000	4	10	2	1	2	12	8	1	0	0	2400	0	0	0	0	0	0	0	0
80215	内功防御	50000	5	10	2	1	2	12	8	1	0	0	3000	0	0	0	0	0	0	0	0
80216	内功防御	50000	6	10	2	1	2	12	8	1	0	0	3600	0	0	0	0	0	0	0	0
80217	内功防御	50000	7	10	2	1	2	12	8	1	0	0	4200	0	0	0	0	0	0	0	0
40320	单体+几率眩晕	60047	5	6	1	0	2	0	0	2	0	124	0	0	300	10000	100	0	0	0	0
40321	攻击前排	60048	5	6	0	0	2	0	1	2	0	87	0	0	0	10000	100	0	0	0	0
40289	攻击前排	60048	1	6	0	0	2	0	1	2	0	75	0	0	0	10000	100	0	0	0	0
40288	单体+几率眩晕	60047	1	6	1	0	2	0	0	2	0	108	0	0	300	10000	100	0	0	0	0
40324	随机三个目标	60051	5	6	0	0	2	0	7	2	0	82	0	0	0	10000	100	0	0	0	0
40325	后排	60052	5	6	1	0	2	0	5	2	0	87	0	0	0	10000	100	0	0	0	0
40326	下次攻击必定暴击	60053	5	6	0	0	2	2	8	1	0	0	0	0	1000	10051	100	0	0	0	0
40327	全体加血+全体加防	60046	6	6	0	0	2	1	3	1	0	75	0	0	1000	10063	100	0	0	0	0
40283	单体攻击	50015	1	6	0	2	3	0	0	2	0	75	0	0	0	10001	100	0	0	0	0
40282	前排三个 目标	50023	1	6	0	1	4	0	1	2	0	55	0	0	0	10001	100	0	0	0	0
40281	单体攻击	50045	1	6	0	2	3	0	0	2	0	75	0	0	0	10001	100	0	0	0	0
40280	单体攻击+概率眩晕	50044	1	6	1	2	3	0	0	2	0	75	0	0	0	10000	100	0	0	0	0
40287	全体加血+全体加防	60046	1	6	0	0	2	1	3	1	0	60	0	0	1000	10058	100	0	0	0	0
40286	单体眩晕	50005	1	6	1	0	4	0	0	2	0	75	0	0	0	10000	100	0	0	0	0
40285	单体攻击	50032	1	6	0	2	3	0	0	2	0	75	0	0	0	10001	100	0	0	0	0
